strain,stage,hour,medianLength,medianWidth
dpy-5,L3,35,486.34197124,36.54515374694323
dpy-5,L3,35,484.67086209,36.157178600545535
dpy-5,L3,35,484.67086209,36.2572139503913
dpy-5,L3,35,478.821980065,36.58569698046716
dpy-5,L3,35,501.38195358999997,37.210293452682926
dpy-5,L3,35,504.72417189,36.721213610901955
dpy-5,L3,35,479.65753464,36.53274746981461
dpy-5,L3,35,484.67086209,37.64847071154185
dpy-5,L3,35,494.69751698999994,38.310335670805856
dpy-5,L3,35,514.75082679,36.52229807362903
dpy-5,L3,35,467.95977058999995,37.74011843979079
dpy-5,L3,35,489.68418954000003,37.187457392229035
dpy-5,L3,35,477.98642549,35.09788338652174
dpy-5,L3,35,516.4219359399999,37.61664511698851
dpy-5,L3,35,473.80865261499997,37.022316071107795
dpy-5,L3,35,482.99975294,36.08461189871681
dpy-5,L3,36,483.835307515,38.60003984422876
dpy-5,L3,36,468.79532516499995,37.97120455516945
dpy-5,L3,36,488.01308039,37.47455389504326
dpy-5,L3,36,491.35529869000004,37.68932817634782
dpy-5,L3,36,462.94644314,37.85545381022075
dpy-5,L3,36,487.177525815,38.40245765038329
dpy-5,L3,36,484.67086208999996,38.489767683085006
dpy-5,L3,36,481.32864379,37.43375282939252
dpy-5,L3,36,493.02640783999993,36.663547947041664
dpy-5,L3,36,472.97309803999997,37.233887612775334
dpy-5,L3,36,508.06639019,36.94014271578199
dpy-5,L3,36,498.03973528999995,36.412884795527425
dpy-5,L3,36,498.03973528999995,36.7922053011192
dpy-5,L3,36,482.99975294,37.93163033073945
dpy-5,L3,36,489.68418954000003,37.31709213745833
dpy-5,L3,36,500.54639901499996,38.208639371010314
dpy-5,L3,36,467.95977058999995,38.25136034889751
dpy-5,L3,36,482.99975294,37.75393483315789
dpy-5,L3,36,491.35529869,37.86762004023305
dpy-5,L3,36,486.34197124,36.38337605186063
dpy-5,L3,36,487.17752581499997,37.74942402848586
dpy-5,L3,36,498.87528986499996,38.347000509730115
lon-3,L1,1,255.72890854,16.192085024059406
lon-3,L1,1,252.38669024,16.08141315022989
lon-3,L1,1,256.564463115,16.046482340052442
lon-3,L1,1,258.23557226500003,16.396071084211513
lon-3,L1,1,249.04447194,15.946197110833332
lon-3,L1,1,247.37336279,15.733415281395345
lon-3,L1,1,258.23557226500003,16.29205343879059
lon-3,L1,1,256.564463115,16.300742542604954
lon-3,L1,1,259.07112684000003,16.474594541382974
lon-3,L1,1,257.40001769,15.599418560816325
lon-3,L1,1,256.564463115,16.753541191322263
lon-3,L1,1,265.75556344,16.691359645700935
lon-3,L1,1,269.933336315,16.185127244964157
lon-3,L1,1,267.42667259,16.791960180784315
lon-3,L1,1,256.564463115,16.831644078494623
lon-3,L1,1,267.42667259,16.532133281551722
lon-3,L1,1,257.40001769,16.59974130125
lon-3,L1,1,260.74223599000004,16.272969206041665
lon-3,L1,1,261.577790565,16.736995599799435
lon-3,L1,1,256.564463115,16.35626405383987
lon-3,L1,1,264.08445429,16.08683320244198
lon-3,L1,1,270.76889088999997,16.59974130125
lon-3,L1,2,264.920008865,16.77430639421656
lon-3,L1,2,267.42667259,15.998480646066666
lon-3,L1,2,260.74223599000004,16.39818094345794
lon-3,L1,2,262.41334514,16.26680369481132
lon-3,L1,2,264.920008865,16.665935134848162
lon-3,L1,2,262.41334514,17.099510388039214
lon-3,L1,2,255.72890854,16.42639983139038
lon-3,L1,2,269.09778173999996,17.039883307040817
lon-3,L1,2,259.07112684000003,16.672357322407404
lon-3,L1,2,267.42667259,16.29016773736842
lon-3,L1,2,264.920008865,16.85934751747996
lon-3,L1,2,260.74223599000004,16.397284677044837
lon-3,L1,2,269.09778173999996,16.53120433725197
lon-3,L1,2,264.920008865,16.656777885140905
lon-3,L1,2,262.41334514,16.131678421394277
lon-3,L1,2,265.75556344,16.417826938969068
lon-3,L1,2,268.262227165,17.046039139289636
lon-3,L1,2,270.76889088999997,16.791960180784315
lon-3,L1,2,270.76889088999997,16.474594541382974
lon-3,L1,2,270.76889088999997,16.59974130125
lon-3,L1,2,260.74223599000004,16.556171688555555
lon-3,L1,2,274.946663765,16.749325882806005
lon-3,L1,3,265.75556344,17.490937924545456
lon-3,L1,3,268.262227165,15.711127856572789
lon-3,L1,3,259.90668141500004,16.97394382888232
lon-3,L1,3,263.248899715,16.79216712603575
lon-3,L1,3,267.42667259,16.763127348854166
lon-3,L1,3,264.08445429,15.968540501958687
lon-3,L1,3,263.248899715,16.422027368852245
lon-3,L1,3,265.75556344,17.22790513475728
lon-3,L1,3,268.262227165,16.891381786811486
lon-3,L1,3,263.248899715,16.34497635500049
lon-3,L1,3,269.09778173999996,17.143446131932773
lon-3,L1,3,274.11110919,16.207614787
lon-3,L1,3,266.591118015,16.834346908066237
lon-3,L1,3,274.11110919,16.743202221097555
lon-3,L1,3,259.07112684000003,16.672357322407404
lon-3,L1,3,269.09778173999996,16.494330947956986
lon-3,L1,3,269.93333631499996,16.24959123420641
lon-3,L1,3,269.09778173999996,16.710720503396225
lon-3,L1,3,269.93333631499996,16.405206238882453
lon-3,L1,3,267.42667259,16.44263933239984
lon-3,L1,3,260.74223599000004,16.579528594329894
lon-3,L1,3,269.09778173999996,17.083946106295542
lon-3,L1,4,280.79554579,17.590701111609544
lon-3,L1,4,274.11110919,17.15992203589286
lon-3,L1,4,284.973318665,17.62759487907598
lon-3,L1,4,283.302209515,17.26617992533013
lon-3,L1,4,286.644427815,17.541288016257063
lon-3,L1,4,286.64442781500003,17.51772714573873
lon-3,L1,4,280.79554579,17.51855902974841
lon-3,L1,4,285.80887324,17.302609581509433
lon-3,L1,4,276.617772915,17.388574423806826
lon-3,L1,4,285.80887324,17.203012861634612
lon-3,L1,4,276.617772915,17.04167461897579
lon-3,L1,4,284.973318665,17.33707320838675
lon-3,L1,4,289.15109154000004,17.528461992894734
lon-3,L1,4,280.79554579,17.598554120566035
lon-3,L1,4,277.45332749,17.323938917657657
lon-3,L1,4,284.13776409,17.724694415901638
lon-3,L1,4,284.13776409,17.444566718130083
lon-3,L1,4,279.12443664,17.081864064672132
lon-3,L1,4,284.13776409,17.41522564504425
lon-3,L1,4,282.46665494,17.08540258036697
lon-3,L1,4,281.631100365,17.55025815140785
lon-3,L1,4,287.47998239000003,17.402938021461736
lon-3,L1,5,293.328864415,17.948252152491452
lon-3,L1,5,289.15109154000004,18.00019313785714
lon-3,L1,5,279.959991215,17.462398239991472
lon-3,L1,5,285.80887324,17.714610802549018
lon-3,L1,5,281.631100365,17.820249041472575
lon-3,L1,5,294.16441899,18.209691623983733
lon-3,L1,5,288.315536965,17.790370025510132
lon-3,L1,5,280.79554579,17.68898161861111
lon-3,L1,5,289.986646115,18.013094081524002
lon-3,L1,5,291.657755265,18.017989691010506
lon-3,L1,5,294.16441899,17.80141932879032
lon-3,L1,5,297.50663728999996,17.829290540847456
lon-3,L1,5,299.17774643999996,18.376564568945312
lon-3,L1,5,287.47998239000003,17.11569724105263
lon-3,L1,5,295.83552814,18.319845035321976
lon-3,L1,5,302.51996474,17.981826556393443
lon-3,L1,5,299.17774643999996,18.037538520166663
lon-3,L1,5,292.49330984,17.406812036398165
lon-3,L1,5,284.13776409,18.145075737225234
lon-3,L1,5,297.50663728999996,17.72010277053571
lon-3,L1,5,290.82220069,18.25873809230769
lon-3,L1,5,292.49330984,18.01417510466385
lon-3,L1,6,289.15109154000004,18.203895223181817
lon-3,L1,6,297.50663728999996,18.123579721042084
lon-3,L1,6,292.49330984,18.124677745555555
lon-3,L1,6,302.51996474,18.00019313785714
lon-3,L1,6,294.999973565,19.068505831963744
lon-3,L1,6,307.53329219,18.75322297786885
lon-3,L1,6,294.16441899,19.109021235485717
lon-3,L1,6,295.83552814,17.831420737035252
lon-3,L1,6,294.16441899,18.300878385128676
lon-3,L1,6,299.17774643999996,18.631669602363637
lon-3,L1,6,300.84885558999997,19.259514169224804
lon-3,L1,6,305.86218304,18.50184752708955
lon-3,L1,6,300.84885558999997,18.220736734173226
lon-3,L1,6,289.15109154000004,18.429990711562844
lon-3,L1,6,294.16441898999994,17.7619901588018
lon-3,L1,6,296.671082715,18.671916270383612
lon-3,L1,6,290.82220069,18.19790398537815
lon-3,L1,6,296.671082715,18.444955502267923
lon-3,L1,6,300.84885558999997,18.960502968673467
lon-3,L1,6,302.51996474,19.027649939849507
lon-3,L1,6,291.657755265,18.35108068320174
lon-3,L1,6,299.17774643999996,18.427449630381354
lon-3,L1,7,300.01330101499997,19.140670598097017
lon-3,L1,7,304.19107389,19.618493037936506
lon-3,L1,7,297.50663728999996,18.560373872499998
lon-3,L1,7,300.84885558999997,19.789427126119403
lon-3,L1,7,299.17774643999996,19.120554607142857
lon-3,L1,7,285.80887324,18.988747375462182
lon-3,L1,7,290.82220069,19.524619399344264
lon-3,L1,7,297.50663728999996,19.245909736573427
lon-3,L1,7,300.84885558999997,18.96695666377304
lon-3,L1,7,285.80887324,19.270508975001235
lon-3,L1,7,282.46665494,19.20877204566929
lon-3,L1,7,306.697737615,19.232323889212555
lon-3,L1,7,305.86218304,19.035678738257577
lon-3,L1,7,305.86218304,19.42844020175572
lon-3,L1,7,288.315536965,19.69820978537974
lon-3,L1,7,289.15109154000004,19.459216715614716
lon-3,L1,7,299.17774643999996,18.433881448548384
lon-3,L1,7,306.697737615,19.486685806255835
lon-3,L1,7,307.53329219,19.45666304792857
lon-3,L1,7,305.026628465,19.57263412294439
lon-3,L1,7,304.19107389,19.31710925087719
lon-3,L1,7,300.01330101499997,18.736109500959863
lon-3,L1,8,312.54661964,19.82119363808259
lon-3,L1,8,314.21772879,19.640142534927534
lon-3,L1,8,310.87551049,19.36952382253968
lon-3,L1,8,319.23105624,20.06855277346154
lon-3,L1,8,305.026628465,19.391950156643702
lon-3,L1,8,310.039955915,20.25672397625174
lon-3,L1,8,309.20440134,19.86746225333333
lon-3,L1,8,313.382174215,20.03702676492253
lon-3,L1,8,324.24438369,20.142638754561396
lon-3,L1,8,316.72439251500003,20.472338259357265
lon-3,L1,8,318.395501665,20.700943285786792
lon-3,L1,8,315.88883794000003,19.733401906581193
lon-3,L1,8,312.54661964,19.824962365701722
lon-3,L1,8,319.23105624000004,20.142105439922727
lon-3,L1,8,310.87551049,19.606044577166664
lon-3,L1,8,315.88883794000003,20.158825607574816
lon-3,L1,8,312.54661964,20.089208814720234
lon-3,L1,8,315.88883794000003,20.482562667843137
lon-3,L1,8,309.20440134,20.398466908046874
lon-3,L1,8,310.87551049,19.25372418747139
lon-3,L1,8,334.27103859,20.352210262119204
lon-3,L1,8,311.711065065,19.60734235539931
lon-3,L1,9,320.90216539,19.75380239413043
lon-3,L1,9,312.54661964,20.029886577962717
lon-3,L1,9,312.54661964,20.76272826760274
lon-3,L1,9,324.24438369,20.84290134350746
lon-3,L1,9,313.382174215,19.30072969723266
lon-3,L1,9,315.88883794000003,20.443816185039367
lon-3,L1,9,304.19107389,20.122503888617885
lon-3,L1,9,324.24438369,20.37469058022388
lon-3,L1,9,320.90216539,20.356199647905797
lon-3,L1,9,314.21772879,20.382933727464785
lon-3,L1,9,317.55994709000004,20.448390422592592
lon-3,L1,9,315.88883794000003,19.62428301968992
lon-3,L1,9,320.90216539,20.7715832379682
lon-3,L1,9,324.24438369,20.45776023177419
lon-3,L1,9,325.91549283999996,19.943788582141117
lon-3,L1,9,326.75104741499996,21.219871271484763
lon-3,L1,9,315.88883794000003,19.86746225333333
lon-3,L1,9,314.21772879,20.584252655725805
lon-3,L1,9,310.87551049,20.580419551969698
lon-3,L1,9,325.91549283999996,20.567320598976377
lon-3,L1,9,324.24438369,19.438269053656715
lon-3,L1,9,317.55994709000004,20.25763788940298
lon-3,L1,10,320.066610815,21.309957252899927
lon-3,L1,10,312.54661964,21.555355910472443
lon-3,L1,10,327.58660198999996,21.140153571513157
lon-3,L1,10,317.55994709000004,20.218088711491873
lon-3,L1,10,314.21772879,20.98497293007633
lon-3,L1,10,324.24438369,21.46797863802721
lon-3,L1,10,320.90216539,20.439454269988953
lon-3,L1,10,314.21772879,20.76608551515625
lon-3,L1,10,324.24438369,20.67529892483605
lon-3,L1,10,315.88883794000003,20.71074507967742
lon-3,L1,10,320.066610815,20.66175027218558
lon-3,L1,10,325.91549283999996,20.505066341544715
lon-3,L1,10,323.408829115,20.60577989831385
lon-3,L1,10,330.093265715,21.313805606606273
lon-3,L1,10,330.92882029,21.82809482458333
lon-3,L1,10,335.94214774,20.10511468621212
lon-3,L1,10,329.25771113999997,20.82559821724933
lon-3,L1,10,327.58660198999996,20.982331754632348
lon-3,L1,10,315.88883794000003,20.676612203373015
lon-3,L1,10,330.92882029,21.591884089094293
lon-3,L1,10,319.23105624,21.861007121942446
lon-3,L1,10,317.55994709000004,20.792478645923072
lon-3,L2,16,345.96880264000004,19.8347850438125
lon-3,L2,16,366.02211244,19.768814073647796
lon-3,L2,16,394.43096799,19.343227698451383
lon-3,L2,16,344.29769349000003,18.82826811271584
lon-3,L2,16,366.02211244,19.739173949288578
lon-3,L2,16,358.50212126499997,19.818532238176857
lon-3,L2,16,344.29769349000003,18.942936325426828
lon-3,L2,16,345.133248065,19.244379868402188
lon-3,L2,16,361.844339565,19.870505941291924
lon-3,L2,16,352.65323924,20.216019154888887
lon-3,L2,16,373.542103615,20.041740704111106
lon-3,L2,16,346.804357215,19.49407586502016
lon-3,L2,16,370.199885315,19.05066031776677
lon-3,L2,16,376.04876734000004,19.120554607142857
lon-3,L2,16,344.29769349000003,19.331505344514177
lon-3,L2,16,358.50212126499997,19.194040682009984
lon-3,L2,16,374.37765819,19.28878383843953
lon-3,L2,16,375.21321276500004,20.212435304831892
lon-3,L2,16,367.69322159,19.79662950392612
lon-3,L2,16,362.67989414,19.67381953024691
lon-3,L2,16,354.32434838999995,18.478891022715217
lon-3,L2,16,364.35100329,19.231971769834253
lon-3,L2,17,389.41764054,19.426107735129868
lon-3,L2,17,368.528776165,20.74153424580735
lon-3,L2,17,362.67989414,19.568699194857146
lon-3,L2,17,366.02211244,19.789427126119403
lon-3,L2,17,354.32434838999995,19.381376837061154
lon-3,L2,17,355.99545753999996,19.36633482081175
lon-3,L2,17,363.515448715,20.06329495948848
lon-3,L2,17,384.40431308999996,20.456806752126724
lon-3,L2,17,369.36433074,20.45776023177419
lon-3,L2,17,374.37765819000003,20.913132958
lon-3,L2,17,384.40431308999996,20.525544945072337
lon-3,L2,17,362.67989414,20.753246871775943
lon-3,L2,17,374.37765819000003,20.35007950164102
lon-3,L2,17,384.40431308999996,19.421358889897476
lon-3,L2,17,382.73320393999995,20.679976652229726
lon-3,L2,17,374.37765819000003,19.834401771666997
lon-3,L2,17,381.06209478999995,19.394685604946805
lon-3,L2,17,364.35100329,20.71338650012436
lon-3,L2,17,369.36433074,19.832869191405933
lon-3,L2,17,382.73320393999995,19.762895182866668
lon-3,L2,17,357.66656668999997,19.957606279597698
lon-3,L2,17,386.07542223999997,20.184898002964285
lon-3,L2,18,384.40431308999996,22.61608239131429
lon-3,L2,18,390.253195115,21.349715675900434
lon-3,L2,18,381.06209478999995,20.20183369959302
lon-3,L2,18,387.74653139,22.22309406054945
lon-3,L2,18,385.23986766499996,20.383593889588585
lon-3,L2,18,389.41764054,21.10806663257366
lon-3,L2,18,396.10207714,21.051785427127072
lon-3,L2,18,387.74653139,22.572831227616277
lon-3,L2,18,374.37765819000003,21.135879380295854
lon-3,L2,18,391.08874969,21.151477102741634
lon-3,L2,18,402.78651374,21.1267429744107
lon-3,L2,18,391.08874969,21.238953645092383
lon-3,L2,18,396.10207714,20.61057849015228
lon-3,L2,18,402.78651374000003,21.25457645340136
lon-3,L2,18,394.43096799,20.226911558062497
lon-3,L2,18,387.74653139,21.14988858924528
lon-3,L2,18,395.266522565,21.12067524061515
lon-3,L2,18,391.08874969,21.051240409559746
lon-3,L2,18,384.40431308999996,21.115456071810485
lon-3,L2,18,396.10207714,21.61024676111111
lon-3,L2,18,392.75985884,20.55461728782857
lon-3,L2,18,401.11540459,20.833311585787204
lon-3,L2,19,400.279850015,20.69567741356106
lon-3,L2,19,399.44429544,22.466066300442165
lon-3,L2,19,399.44429544,22.216432676859903
lon-3,L2,19,402.78651374000003,22.169363524748
lon-3,L2,19,401.11540459,22.32671073804356
lon-3,L2,19,434.53758759,22.112794710637715
lon-3,L2,19,406.12873204,21.483828497918715
lon-3,L2,19,386.07542223999997,22.952190832099998
lon-3,L2,19,416.990941515,21.811494103169004
lon-3,L2,19,407.79984118999994,23.46782545802395
lon-3,L2,19,404.45762289000004,21.9914808721875
lon-3,L2,19,427.85315099,22.389342570149317
lon-3,L2,19,400.279850015,22.10566218309601
lon-3,L2,19,435.373142165,21.94705679069878
lon-3,L2,19,421.16871439,21.51067863433557
lon-3,L2,19,416.15538693999997,21.638356188655912
lon-3,L2,19,414.48427778999996,22.147914322021276
lon-3,L2,19,406.12873204,21.84979143333401
lon-3,L2,19,427.017596415,22.22844998239306
lon-3,L2,19,427.017596415,21.579860193769928
lon-3,L2,19,424.51093269,21.918710573565416
lon-3,L2,19,411.14205948999995,22.851569688820753
lon-3,L2,20,419.49760524,23.669901179393936
lon-3,L2,20,411.14205948999995,23.979650417752804
lon-3,L2,20,404.45762289000004,22.481639015
lon-3,L2,20,436.20869673999994,23.47688397502538
lon-3,L2,20,404.45762289000004,24.761942556737417
lon-3,L2,20,429.52426014,22.947951626540537
lon-3,L2,20,422.83982354,23.38657367518386
lon-3,L2,20,437.044251315,23.874678074716556
lon-3,L2,20,427.85315099,23.735336996603515
lon-3,L2,20,446.23535164,23.600338084616634
lon-3,L2,20,429.52426014,23.528292492885335
lon-3,L2,20,417.82649609,22.721591310132453
lon-3,L2,20,432.86647844000004,23.181207444178405
lon-3,L2,20,437.044251315,24.386311956263505
lon-3,L2,20,420.333159815,23.112074460562155
lon-3,L2,20,441.22202418999996,23.101746060790695
lon-3,L2,20,442.89313333999996,23.72366869814479
lon-3,L2,20,437.87980588999994,23.582930501829786
lon-3,L2,20,451.24867909,23.688786789395046
lon-3,L2,20,432.86647844000004,23.452618955047615
lon-3,L2,20,431.19536929000003,23.569836997129183
lon-3,L2,20,427.85315099,24.145929272275303
lon-3,L2,21,422.83982354,24.884263899999997
lon-3,L2,21,430.359814715,25.480182264996465
lon-3,L2,21,429.52426014,24.671177927055833
lon-3,L2,21,426.18204184,24.13073756802029
lon-3,L2,21,429.52426014,24.59912219195
lon-3,L2,21,416.15538693999997,24.613164929274575
lon-3,L2,21,433.702033015,25.149214603860372
lon-3,L2,21,449.57756994,24.099938915079363
lon-3,L2,21,431.19536929000003,25.547355399136364
lon-3,L2,21,441.22202418999996,23.640969578869562
lon-3,L2,21,439.55091503999995,25.91998973108374
lon-3,L2,21,430.359814715,24.407744108193064
lon-3,L2,21,450.413124515,25.23727555814213
lon-3,L2,21,425.346487265,22.70263127732646
lon-3,L2,21,458.768670265,24.425856987979067
lon-3,L2,21,467.95977059,24.268026515753924
lon-3,L2,21,437.87980588999994,24.41271431130653
lon-3,L2,21,444.56424248999997,24.57298042433333
lon-3,L2,21,454.59089739,24.877056215020918
lon-3,L2,21,422.83982354,24.45122424639269
lon-3,L2,21,429.52426014,24.54147025800967
lon-3,L2,21,421.16871439,24.808571429522708
lon-3,L2,22,439.55091503999995,26.528241399497716
lon-3,L2,22,445.399797065,26.360717888583046
lon-3,L2,22,440.38646961499995,25.45359013504327
lon-3,L2,22,440.38646961499995,26.19360165623658
lon-3,L2,22,442.89313333999996,27.339325684067166
lon-3,L2,22,435.373142165,27.04107249711688
lon-3,L2,22,447.90646079,25.821281098086125
lon-3,L2,22,432.86647844000004,25.095815776666665
lon-3,L2,22,456.26200654,26.129715925789473
lon-3,L2,22,444.56424248999997,26.44251289631313
lon-3,L2,22,449.57756994,27.012020220686367
lon-3,L2,22,443.72868791499997,24.92157061054335
lon-3,L2,22,444.56424249,25.72214388024954
lon-3,L2,22,436.20869673999994,25.173850903880595
lon-3,L2,22,469.63087973999995,25.775501734699997
lon-3,L2,22,452.084233665,26.479389997966734
lon-3,L2,22,453.755342815,24.89533054572948
lon-3,L2,22,442.05757876499996,25.609787270546978
lon-3,L2,22,449.57756994,25.171589016135265
lon-3,L2,22,432.86647844,26.498958992174003
lon-3,L2,22,452.084233665,26.15934515830697
lon-3,L2,22,431.19536929000003,26.74687478403509
lon-3,L3,27,513.07971764,27.126830029961535
lon-3,L3,27,524.7774816900001,27.74232334633981
lon-3,L3,27,517.257490515,27.030089894248913
lon-3,L3,27,521.4352633899999,26.402904157499997
lon-3,L3,27,528.11969999,26.988432436696833
lon-3,L3,27,521.4352633899999,26.41593161644518
lon-3,L3,27,529.79080914,26.066795716714285
lon-3,L3,27,513.07971764,26.919227325729533
lon-3,L3,27,476.31531634,24.442271586249998
lon-3,L3,27,530.626363715,25.737315677117703
lon-3,L3,27,523.941927115,26.924618018993876
lon-3,L3,27,486.34197123999996,25.230780251338757
lon-3,L3,27,538.14635489,26.317809467400302
lon-3,L3,27,501.38195358999997,25.692753777362203
lon-3,L3,27,544.83079149,26.169879450999233
lon-3,L3,27,522.270817965,25.07294522749298
lon-3,L3,27,499.71084443999996,25.44473684894345
lon-3,L3,27,528.11969999,26.64900866435146
lon-3,L3,27,536.47524574,26.60928653342105
lon-3,L3,27,528.11969999,26.52173037393939
lon-3,L3,27,518.09304509,25.69762985544226
lon-3,L3,27,543.15968234,26.005094650289855
lon-3,L3,28,531.46191829,27.407587381010654
lon-3,L3,28,543.15968234,26.34803871929218
lon-3,L3,28,554.85744639,26.46936627855932
lon-3,L3,28,519.76415424,27.040827406811722
lon-3,L3,28,549.8441189399999,27.292112981635686
lon-3,L3,28,524.77748169,27.362654367202797
lon-3,L3,28,548.1730097899999,27.093707415783253
lon-3,L3,28,528.11969999,27.133987489152542
lon-3,L3,28,542.324127765,28.702152683878893
lon-3,L3,28,534.80413659,27.07238845012195
lon-3,L3,28,532.2974728649999,26.333921834426267
lon-3,L3,28,544.83079149,27.636759071505587
lon-3,L3,28,529.79080914,27.68856485995902
lon-3,L3,28,524.77748169,26.83860028444444
lon-3,L3,28,539.81746404,27.199655242231074
lon-3,L3,28,519.76415424,26.449771868366533
lon-3,L3,28,541.48857319,27.29260297134454
lon-3,L3,28,529.79080914,26.814726524063925
lon-3,L3,28,559.035219265,26.944377396344745
lon-3,L3,28,551.5152280899999,27.601626903599985
lon-3,L3,28,506.39528104,26.5973470571281
lon-3,L3,28,548.1730097899999,27.286269740068278
lon-3,L3,29,536.47524574,28.4046688805944
lon-3,L3,29,551.5152280899999,28.807946778233326
lon-3,L3,29,544.8307914899999,29.78429518894621
lon-3,L3,29,574.91075619,29.211377840641887
lon-3,L3,29,541.48857319,27.38004789851132
lon-3,L3,29,523.1063725399999,27.667895919662364
lon-3,L3,29,561.54188299,28.293010377266185
lon-3,L3,29,550.6796735149999,29.325336316196466
lon-3,L3,29,536.47524574,27.997995062923724
lon-3,L3,29,554.0218918149999,28.608511288825156
lon-3,L3,29,533.13302744,28.206355214599153
lon-3,L3,29,554.021891815,27.857091675268798
lon-3,L3,29,549.84411894,29.66078680994265
lon-3,L3,29,556.52855554,28.586511337177633
lon-3,L3,29,564.0485467149999,28.555469304808668
lon-3,L3,29,523.1063725399999,28.862743419653427
lon-3,L3,29,551.5152280899999,27.93464835378906
lon-3,L3,29,547.3374552150001,28.574881864954392
lon-3,L3,29,539.81746404,27.413266013501378
lon-3,L3,29,563.21299214,29.408253354306567
lon-3,L3,29,557.3641101149999,29.136378668210973
lon-3,L3,29,549.008564365,28.226738529845882
lon-3,L3,30,545.666346065,32.37438751325445
lon-3,L3,30,563.21299214,30.809274266082472
lon-3,L3,30,564.88410129,30.468510348190183
lon-3,L3,30,558.19966469,29.702273064499984
lon-3,L3,30,556.52855554,30.20926043135531
lon-3,L3,30,578.2529744899999,30.902716616106556
lon-3,L3,30,546.50190064,30.437174059149854
lon-3,L3,30,541.48857319,30.623883833184713
lon-3,L3,30,592.4574022649999,30.269895734013836
lon-3,L3,30,569.89742874,31.273087555124555
lon-3,L3,30,578.2529744899999,30.009208244377504
lon-3,L3,30,534.80413659,31.123799838862737
lon-3,L3,30,553.18633724,28.933649745921983
lon-3,L3,30,553.1863372400001,29.976914202885197
lon-3,L3,30,566.55521044,29.745028602030768
lon-3,L3,30,580.759638215,29.355383335730693
lon-3,L3,30,564.88410129,30.266503636139703
lon-3,L3,30,539.81746404,29.991623846219085
lon-3,L3,30,565.719655865,32.00297886550166
lon-3,L3,30,588.27962939,30.916058378113213
lon-3,L3,30,567.3907650149999,31.047803736925122
lon-3,L3,30,544.83079149,31.483765217626463
lon-3,L3,31,599.97739344,31.398325852593977
lon-3,L3,31,573.23964704,31.96945537377622
lon-3,L3,31,563.21299214,31.766514136310526
lon-3,L3,31,584.93741109,30.274999831128525
lon-3,L3,31,576.5818653399999,32.115522361862006
lon-3,L3,31,579.9240836399999,31.91422788564198
lon-3,L3,31,583.26630194,30.83026570265738
lon-3,L3,31,607.497384615,30.782531751705797
lon-3,L3,31,556.52855554,31.755742288531742
lon-3,L3,31,573.23964704,32.04308004739726
lon-3,L3,31,576.5818653399999,31.410306203329487
lon-3,L3,31,586.60852024,32.197012353134326
lon-3,L3,31,569.89742874,31.415803552124544
lon-3,L3,31,563.21299214,32.475910461227436
lon-3,L3,31,618.35959409,31.538496569935482
lon-3,L3,31,594.96406599,31.36984000466667
lon-3,L3,31,571.56853789,30.680647949318182
lon-3,L3,31,572.4040924650001,31.782887167816533
